"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Libya","LBY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8150492776324","33.7715784315591","34.6395948491973","35.3527773255084","35.844804655454","36.0493556339958","36.0587413621486","36.0277113183354","35.98360186363","35.953749359106","35.9654901658373","36.4487224246156","37.6270729377772","39.2184710587122","40.940846140811","42.5121275374636","44.1991556236799","46.1949789911863","48.1068393184481","49.5419782839306","50.1076375660992","36.5734275927941","33.0392584726512","41.8287621297505","36.2943652311609","36.08680012119","38.1668032978199","33.6859220495799","41.4209740874326","36.4844732200514","32.9707065002742","","","","",
"St. Lucia","LCA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2677894598958","22.9512244858394","22.6863945075885","22.4853275894096","22.3600517955689","22.3225951903328","22.401045158707","22.5712018400381","22.7666624301039","22.9210241246821","22.9678841195504","22.7623698642573","22.307384781651","21.7581900274592","21.2700467574092","20.9982161272287","20.9474952990289","20.9823479426668","21.0475349754885","21.0878173148401","21.0479558780675","20.6119269898378","21.0465307968291","21.8244150541212","22.2578153815924","23.9677087919965","24.0761301376266","23.0833259465748","23.2729579590218","23.070500576614","23.7585855502375","","","","",
"Latin America & Caribbean","LCN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7119452891604","26.6157791958172","26.5150321216416","26.4109890622058","26.3042812000819","26.1951269351813","26.0958406160889","26.0069330144733","25.9082492925465","25.7795660459121","25.6013509494242","25.2674668723826","24.7468824804345","24.1323312972535","23.5164661711553","22.9915430914902","22.2976223570532","21.2770050087453","20.1740040757644","19.2333633598217","18.6998083860002","19.679031341303","18.4807225303921","18.6203534902384","18.1943794426134","17.8289768797719","17.4293386375932","17.2015000829019","16.4506999186805","15.6103235747721","15.6429987157206","","","","",
"Least developed countries: UN classification","LDC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.2868099323363","39.5722814647657","39.0812828759829","38.7603297706807","38.5458148200596","38.4499478224643","38.6869443401013","39.2979311157151","40.0553727416617","40.7365853267605","41.081173310253","41.0935063189687","41.0050936177963","40.8478223061229","40.6549475181768","40.5068811499515","40.0996885685716","39.2681762977635","38.3365813852271","37.6014218600334","37.3201776349562","40.3245976232794","44.753218922894","42.3314283815233","41.872430967455","45.0317600641589","43.7317610401117","41.0557055739166","41.0561153778213","37.4649677877049","35.8831468849027","","","","",
"Low income","LIC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3853790340829","35.375460412543","34.7250708961481","34.3515664631271","34.1401117476004","34.0967162950227","34.5029927471339","35.4117816489608","36.5008457257883","37.4427953327374","37.8841056583984","37.858569713298","37.7240394896701","37.5305284374202","37.3294325941897","37.2563803249916","37.2340500534282","37.1286497686815","37.0704831223447","37.1272898636387","37.3235589642336","39.1095157069109","41.0300360010418","38.8017745089831","37.2234107687223","42.5628107595218","40.7181388328353","38.9405949215342","38.5072577924027","35.6253919875541","34.83787012742","","","","",
"Liechtenstein","LIE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2402517063452","25.8412416847566","25.5363602180042","25.3189749058737","25.1824533481507","25.1201631446209","25.2478470479226","25.5976636185122","26.0376041679025","26.4356600076065","26.659822449137","26.722809505096","26.7206615825844","26.6463535848639","26.4928604151958","26.2531569768416","25.8583485895535","25.2426185148487","24.4035585686367","23.3387605668271","22.0458163253294","19.3067208821847","20.9131853685461","21.9721781997635","19.7831265390581","17.9117046245301","19.521371968942","18.3492016336564","20.8478350946817","19.779803654502","19.9644408635608","","","","",
"Lower middle income","LMC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.583013188207","53.0248210408631","52.5777943219553","52.2384200026449","52.0004933254492","51.8592885582584","51.9487382603107","52.302232210562","52.7798663132963","53.2453126397032","53.55145041001","53.6799358665779","53.7045024941655","53.6157403485886","53.4121843316671","53.092212551978","51.9781387519267","49.8670753626696","47.4642496101081","45.4671650104245","44.561805257384","51.5075677705457","59.8531354340542","60.1559097796533","61.4246826175154","61.142610989847","60.7995726357255","55.0758482347276","55.4267754082791","49.6175286022725","42.9266874425968","","","","",
"Low & middle income","LMY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3528589351844","44.9523129526425","44.6358493995923","44.4055672729608","44.2595336492407","44.1991002010213","44.3017818664445","44.5797442391262","44.9370998186498","45.2769900953577","45.4971786100483","45.5818258310808","45.5853400081136","45.5074122426485","45.3524866175375","45.130058570796","44.4249760988978","43.109479019929","41.6184782050098","40.3896774772747","39.8476386029563","43.9889248067718","47.1735636682496","49.566133717892","48.8562536451623","48.4269910248895","47.1411005104816","43.8746488868836","42.889936573489","39.2122422571091","35.3460845675032","","","","",
"Lesotho","LSO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3694232246209","26.3892192517578","26.3878129875686","26.3699215340112","26.3402619930433","26.3035514666227","26.1693733991094","25.8754439853354","25.4686794529666","24.9959960296689","24.5043099431081","23.7869834305804","22.7786136777816","21.7379693349774","20.9238190524334","20.5949314804153","21.0739780096359","22.2617938837023","23.784393532221","25.2677913847987","26.338001871042","26.9481719895266","26.5241576357391","25.2428493312626","26.801156032785","25.8911063728927","25.3734080229079","22.4347012157399","23.0240026773582","21.1810593859544","23.4391013240086","","","","",
"Late-demographic dividend","LTE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.2086115967177","39.9767779450015","39.7829481696161","39.6369024502634","39.5564402017243","39.5506475127601","39.61684868302","39.7332380261284","39.8777076656217","40.0301594639867","40.1754165471267","40.3092536935237","40.4285377054436","40.5092238914173","40.5308306921754","40.4749148576749","40.0759043227674","39.2762239805811","38.360701799079","37.6153041107368","37.3245268397551","39.5515428104326","37.5044703611214","44.0015044283438","41.1772852305771","38.6295477225572","36.0745958245619","35.2585221876377","31.9889724175573","30.0403374875238","28.2336110044952","","","","",
"Lithuania","LTU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5393284701609","22.3692214255564","22.1313117580367","21.8354607614304","21.4915297295661","21.1093799562724","20.6411819021259","20.0612975886221","19.4128756509685","18.7390647243723","18.083013444041","17.3276190793162","16.4295435196153","15.5425823302599","14.8205310765714","14.4171853238712","14.2765715251915","14.2038714091332","14.1446134543711","14.0443261395798","13.8485379434341","12.3194519812497","12.373124789345","12.4131714589563","12.7577404745041","11.3028578201847","10.2329418108878","9.79993642739852","11.0838572805935","10.2465023749528","9.21893860360944","","","","",
"Luxembourg","LUX","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4241355843529","17.2626764276988","17.0627917121286","16.8300207498885","16.5699028532251","16.2879773343848","15.9172700953061","15.4437296444363","14.9522792037852","14.5278419953626","14.2553412411783","14.0914256061452","13.9364482552271","13.7908891605103","13.6552282940809","13.5299456280254","13.4267295726474","13.343666837051","13.2608348415223","13.1583110063474","13.0161727518124","12.7279864121044","11.3764588719617","11.7081477939315","9.99782870623861","10.3915303158858","9.61318538725802","9.60846654630366","9.29178826573985","8.4591046194554","8.67476189540246","","","","",
"Latvia","LVA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6921301126591","27.4402429359263","27.1231174847446","26.7487504091563","26.3251383592037","25.8602779849293","25.3157997116581","24.6716978613081","23.9635149288116","23.2267934091007","22.4970757971078","21.6067918371829","20.5080341220557","19.4158394192282","18.5452444962024","18.1112861204801","18.0087086881248","17.9604077828999","17.9236469538566","17.8556897500464","17.7137997205206","15.525589653222","14.9825047352387","15.4093695076531","16.0993170108535","13.6554000536401","12.6030729844024","11.6679973108454","14.2076039693657","12.4865833165492","11.6020322023647","","","","",
"Macao SAR, China","MAC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5134899224586","20.5895729129014","20.7879011575303","21.0802863101969","21.4385400247532","21.8344739550507","22.5447839449109","23.656747640378","24.8580493986384","25.8363735768785","26.2794045322845","26.336708569121","26.3732332307781","26.3997347331309","26.4269692920543","26.4656931234232","26.5559544015872","26.7015710730568","26.858954011948","26.984514092377","27.0346621884598","25.1025965770715","23.517027783633","22.6262616570608","22.5756463722019","25.6535487891636","24.7545943744621","28.0161565066814","23.1856283839847","20.9299059936918","21.3212642117301","","","","",
"Monaco","MCO","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4915324006935","10.1890744159896","10.0076788517965","9.92149271415717","9.90466300911435","9.93133674271091","10.5934118528555","12.1146381601727","13.9169404947789","15.4222436867905","16.052472566324","15.9836716472547","15.802608042802","15.5472904820992","15.2557276942797","14.9659284084766","14.5896022573485","14.0917061752925","13.5901198440495","13.2027229453604","13.0473951609661","14.1197780903498","12.6169645561937","11.7803156412187","10.9137728394289","11.8411028968318","10.4725197097017","10.376456634887","10.6954915739758","9.65907893202952","9.5810695715317","","","","",
"Moldova","MDA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6676781097589","34.2993564854268","33.8765254441407","33.4058415418201","32.8939613343847","32.3475413777542","31.7499354244874","31.084981244989","30.3600614219471","29.5825585380499","28.7598551759854","27.6958286896457","26.3369851224783","24.9046500915055","23.6201492137492","22.7048081062313","22.0460713433789","21.4251278629835","20.9039198271145","20.5443893978414","20.4084787372334","20.7106966050714","20.3835846673482","19.979486487115","18.7371163449526","18.1478989162811","17.0561198558818","15.1423919470871","17.080793755092","15.7728170076841","14.7583463021422","","","","",
"Madagascar","MDG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7060083483529","10.5843070725103","10.5104270428628","10.4724571610767","10.4584863288183","10.4566034477541","10.5780517038872","10.8790766894523","11.2652709154628","11.6422268929322","11.9155371328738","12.0787824207825","12.2058972037035","12.3230044849761","12.4562272679398","12.631688555934","12.851012042078","13.11900191265","13.4665519107277","13.9245557793887","14.5239072617107","16.0170178085428","14.7009701749296","15.504951948252","15.00220058015","16.0777176618248","16.138736457425","12.5514997924024","12.7238095692816","12.7945386496097","12.7535199510191","","","","",
"Maldives","MDV","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0908747037086","22.0829100993471","21.9721571277678","21.7790766929686","21.5241296989471","21.2277770497012","20.6178066847396","19.5932790026621","18.431563596103","17.4100300576965","16.8060479800766","16.5695134612853","16.4279489085745","16.3251633783939","16.2049659271931","16.0111656114217","15.7144891468831","15.3180015217339","14.8140192009535","14.1948586495215","13.4528363324173","12.0739554274487","12.9660175970021","13.2401139246132","11.7258427261492","10.8085614263778","12.3754871852488","11.3333706146388","12.5034619255463","12.3139819141366","12.0123911668511","","","","",
"Middle East & North Africa","MEA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6082517136717","38.0848219495512","38.5658343450915","38.9883591413068","39.321247176871","39.5387320800458","39.7390345171342","39.995937182004","40.2773570125174","40.5331807544998","40.7208135622554","40.8075649977081","40.8333799272057","40.851539260015","40.911294882541","41.0926999606687","41.7480254850396","42.9459258329333","44.3392704220681","45.5420406096895","46.1162779903156","42.5931273052555","43.0787713458032","44.6414858337248","41.0127853869731","44.8594166856155","41.7826610856825","40.904661152085","43.4719288597634","41.9225486841472","37.6093370276893","","","","",
"Mexico","MEX","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2992214724391","32.1565597265772","32.0137939251542","31.8693973231857","31.7218431756871","31.5696047376741","31.4699339136576","31.4281679358189","31.3649080506791","31.2007555047592","30.8563115445805","29.9444098873823","28.3754133915972","26.5162170155356","24.7337157175082","23.3948044558255","22.3696630456356","21.363754834612","20.4969000798536","19.8889190384594","19.6596319675283","22.4736336205905","20.1560213023659","20.8739317391487","19.667850241261","19.4864853369113","18.8449182383899","18.3002285485373","16.652186272493","14.7051077997851","14.9923440243315","","","","",
"Marshall Islands","MHL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2384714324474","11.053866861209","10.9309090975432","10.8599006817447","10.8311441541085","10.8349420549292","10.9540256257813","11.2154006308282","11.5257813942483","11.7918822402198","11.920417492921","11.9175547952393","11.864311787664","11.7796777907771","11.6826421251605","11.5921941113958","11.5073802507863","11.4137679941335","11.3101280862676","11.1952312720186","11.0678482962163","10.8904925373821","10.7837985370275","10.7702518000594","10.5406282383918","10.2729137216564","10.3445553141009","10.3834288658063","10.5429075377745","10.8031103210849","10.7256194470999","","","","",
"Middle income","MIC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0431903326306","45.694763603655","45.4130968284099","45.2052960024637","45.0745377169362","45.022634931304","45.1110339434019","45.3462281059682","45.6512173432332","45.948883686972","46.1580358155791","46.2606658231916","46.2870559930347","46.2310290867967","46.0913700989366","45.8665966021676","45.1090805381429","43.6880832175975","42.0655484456241","40.7154866273438","40.1036915927781","44.4915941378869","47.8155036570059","50.7052296631956","50.102400156885","49.0634582695092","47.8485009438266","44.4266675807757","43.3886465868579","39.6278625687936","35.4060764804198","","","","",
"North Macedonia","MKD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8373939678263","42.3682197822104","41.9054859412435","41.4464670908242","40.9884378768511","40.5286729452227","40.0256903013132","39.4888170608108","38.9915415350854","38.6073520355069","38.4097368734453","38.3465283909884","38.3051379529426","38.2684224047552","38.2192385918736","38.1404433597452","37.6787626551004","36.7214569855729","35.6121850379648","34.6946054990783","34.3123770557157","40.0646898780776","35.8424435184763","32.7169102539109","33.7775349314159","31.8724776060607","30.0799243464009","30.4645094005313","31.0045303573284","25.8786881284068","26.118651401474","","","","",
"Mali","MLI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8384079240246","63.5612890280999","61.7561318938592","60.4425055810915","59.6399791495856","59.3681216591306","59.9560840971248","61.3582053240608","63.0318362093684","64.4343276224778","65.0230304328187","64.8105474469184","64.3025189380275","63.6958519756611","63.1874536293344","62.9742309685626","63.4675247606838","64.6438551699259","66.0478983611385","67.2243304991712","67.7178277488734","62.4509373481651","69.8937111183001","51.3368303515499","56.4785819386307","74.1479908356132","66.1872302945193","66.774344334826","63.6849309047317","57.3904374306355","56.7830489222988","","","","",
"Malta","MLT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0588015521258","18.1559983878108","18.2235211466855","18.2645300882994","18.2821854722022","18.2796475579434","18.2161536242885","18.0735440733844","17.8888838498521","17.6992378983127","17.5416711633875","17.3739401649506","17.1607690400214","16.9496741589384","16.7881718920403","16.7237786096657","16.7590769231956","16.8432498246899","16.9437142555058","17.0278871570001","17.06318547053","16.1027075945735","14.106355803411","13.3766872999129","13.4804864315632","13.6814730924333","12.5325633579629","12.9026022733936","13.1132959646537","12.5909175285117","11.7226648774147","","","","",
"Myanmar","MMR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.64795525776","41.4246130339645","41.1965427714069","40.9695562067454","40.7494650766387","40.542081117745","40.3016073976233","40.0189777828387","39.7551002085592","39.5708826099527","39.5272329221873","39.7428390610683","40.1768875885917","40.6510344092112","40.9869354273807","41.0062465475539","40.5461049761885","39.5962241482972","38.2071243111665","36.4293257120831","34.3133485983332","29.4854398392347","33.179223857355","35.1664986630794","31.2218892689358","29.9150539220144","31.1703866445543","28.1336717956987","31.5559916967562","32.1642279603857","32.3150340028667","","","","",
"Middle East & North Africa (excluding high income)","MNA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0568982119727","37.6319256662773","38.1559907270637","38.6217272661438","38.9850720255287","39.2158331612841","39.382322103902","39.5462295293876","39.7031009961041","39.8323178371489","39.9129544657613","39.8966528673487","39.8043422824537","39.7091428516857","39.6804977375063","39.8107683430236","40.4927544211258","41.8073734160017","43.375862643333","44.7397700094216","45.4237595993994","41.0390496761568","41.161959362728","43.1735817252864","40.4274849303161","43.056718701642","40.4953509327321","39.2572272612623","41.8649502405754","40.7645717457672","36.399212253802","","","","",
"Montenegro","MNE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.447097155403","30.3457961964864","30.1572284252839","29.893410650921","29.5663596825234","29.1880923292165","28.5735372404088","27.6876244717346","26.7673729416579","26.0498015686429","25.7719292711536","25.8235480575684","25.9162935734152","26.0199501928823","26.1043022901578","26.13913423943","25.9194092295677","25.3954495906652","24.7700784087494","24.246118769847","24.0263937599847","26.8096357329836","25.152725645633","23.0328197648844","22.8933751545525","22.5226135295586","20.7818361159159","21.1885834911776","22.0010575045609","18.3231957596321","17.9824100566499","","","","",
"Mongolia","MNG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9087131873428","19.84150768374","19.8180944101323","19.836369010138","19.8942271273754","19.989564405463","20.1986271834231","20.5370454599662","20.9117903682421","21.2298330414011","21.3981446125931","21.3689232389585","21.2157465725794","21.0276549890181","20.893688863837","20.9028885725986","21.2574073192077","22.1144147325228","23.4954758255364","25.4221556112408","27.9160191026285","35.8767855032703","38.2318589751567","36.1190861922145","32.6310214465256","33.6018162552522","34.394850770545","31.4066965937798","30.340789040395","31.0839271991388","29.6547866481682","","","","",
"Northern Mariana Islands","MNP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.54436114991457","9.46241247920586","9.38394319240048","9.30910126994122","9.23803469227088","9.17089143983225","9.16177191365936","9.22906788859786","9.31936440580796","9.37924650644989","9.35529923168387","9.23231385669407","9.04988367421985","8.83679675175427","8.62184115679037","8.43380495682119","8.27580390481009","8.12748279919523","7.98242327568191","7.83420696997539","7.67641551778095","7.48699128265064","7.5052512813434","8.34132545489065","7.95017675722504","10.0354064990389","8.84992578196304","8.66444820035672","9.62412986327666","9.84143557608585","9.71463085081006","","","","",
"Mozambique","MOZ","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6492489000876","19.3570401566506","19.1549184259505","19.0284821261985","18.9633296756059","18.9450594923839","19.0815765493484","19.4065814666744","19.7943661336115","20.1192224394092","20.2554422733172","20.1840071365718","20.0136498073847","19.8102890904689","19.6398437905371","19.5682327123022","19.6733490140973","19.9403587930867","20.2960902622309","20.6673716344898","20.9810311228238","21.3180610647849","21.4882091792626","21.704486846149","21.6145857091373","21.5758950473476","21.069117727762","18.7547986602318","18.8259193532117","19.5945644695986","20.0802484321177","","","","",
"Mauritania","MRT","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5620221996016","79.368143393191","80.1539065098159","80.8979442960688","81.5788894985422","82.1753748638286","82.8300610416086","83.5998631626084","84.3347956949887","84.8848731069103","85.1001098665338","83.7808052873624","80.6329327897663","76.8650180022067","73.685586553145","72.3031640710423","72.3062769506067","72.4345808297417","72.6232952017021","72.8076395597426","72.922833397118","72.9883129496202","83.0360920761507","64.5065697786296","64.1516470310952","83.0276343912381","76.5480652857383","79.9744180761698","75.8344786877967","72.1994109024446","70.8224442103687","","","","",
"Mauritius","MUS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.73603501995186","8.82396496489513","8.9065614088505","8.98194524893838","9.04823738227919","9.10355870599335","9.14450375240997","9.17561586633295","9.20693916359492","9.24851776002852","9.31039577146635","9.56066660623812","10.0484613474665","10.6053806231737","11.0630250613817","11.2529952901128","11.077573370866","10.6524254237964","10.1292281649105","9.65965831021468","9.39539257571533","9.3272356948409","9.10271819827775","9.57883414266686","9.44659217541541","9.13027374403697","8.98829540881102","8.99594985085889","9.64568180967703","9.27666690706869","9.15296880580014","","","","",
"Malawi","MWI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7196689814769","20.9992834705168","20.4932150548241","20.1703095108571","19.9994126150742","19.9493701439336","20.2657319565915","21.0212453404386","21.9255522142851","22.6882944969413","23.0191141072171","23.0077905439554","22.9554559880107","22.8887813812108","22.8344376653838","22.8190957823576","22.88596892288","23.0652506132744","23.3640822987324","23.7896054244456","24.3489614356053","26.3935444962185","26.4999840992823","25.3524122563691","25.9973398435068","25.0076393017599","24.9604610605181","21.2909459360983","21.1973847101807","22.3370229833525","23.6983194353464","","","","",
"Malaysia","MYS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5280014439601","29.9538011955323","28.5079371029528","27.2443774244997","26.217090418451","25.4800443430846","24.9455145848429","24.4865235481979","24.0981600184721","23.7755127809882","23.5136706210687","23.3307924792576","23.2129752557118","23.1072146751735","22.9605064623849","22.7198463420882","22.1459745460658","21.1584955616188","19.9427014967672","18.6838844595312","17.5673365579308","16.5543727413676","17.9101382186238","18.7954198873143","17.1052502297433","16.9297330913892","16.3864419259472","14.9450075810201","16.6541753286852","17.8197510834605","16.1938532237922","","","","",
"North America","NAC","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7477521610189","13.7010423341134","13.6317230156842","13.5446159767256","13.4445222856821","13.336921429391","13.1972239291333","13.0149226447132","12.8154879370745","12.6239424971545","12.4652772565592","12.3251297384106","12.1686016468466","11.9893937415586","11.7805523820313","11.5352300617192","11.1211177416343","10.5157130241236","9.87664954548423","9.3617633423196","9.12886106018018","9.16649460223395","8.86830726405435","8.59746464364656","8.39679967359325","8.0828650897883","7.30769483078212","7.71506969872157","7.74755194866874","7.07846677471604","7.68625047293451","","","","",
"Namibia","NAM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0651621599023","19.8154335883511","19.6356678854229","19.5176991173807","19.4533613504879","19.4344886510076","19.5389943832997","19.7866958558253","20.0822830510002","20.3304459512399","20.4358745389602","20.3820858449612","20.2505892694706","20.0930633490459","19.9611866202444","19.9066376196234","19.9984652893034","20.2560840083053","20.6567204685379","21.1776013619098","21.7959533803297","23.0948112524998","22.5559756572042","21.57098939708","21.055359356351","22.11922822913","21.0604148441707","19.7391225085732","19.9748546561693","19.3878496864904","19.9945355710926","","","","",
"New Caledonia","NCL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.723520175611","80.0028528381233","78.8545658748146","78.1706793594394","77.8432133657521","77.7641879675072","78.5708792623417","80.5212864261224","82.9385141499476","85.145667124916","86.4658500421261","87.0996143410697","87.6704571380728","88.1359016394849","88.4534710516555","88.5806885809342","88.5265837152172","88.3730477585325","88.1868966414272","88.0349462944483","87.9840126481428","90.9681910382043","88.5686252870793","74.5895053226238","71.6549794121069","107.144665250434","104.911460730569","88.7878831964248","86.0227651747159","72.4703210969872","85.1223455605238","","","","",
